codigo;digito;nombre_establecimiento;codigo_region;nombre_region;codigo_comuna;nombre_comuna;dependencia1;dependencia2;grupo;cod_rural_rbd;prom_lect2m_rbd;prom_mate2m_rbd;cod_est;docente_aula;horas_aula;docente_utp;horas_utp;docente_inspector;horas_inspector;docente_orientacion;horas_orientacion;docentes_total;horas_total;promedio_asistencia;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_TOTAL;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN;PAGO_MATRICULA;PAGO_MENSUAL;LATITUD;LONGITUD;PORC_VIV;PERSONAS;VP;VIV_CASAS;VIV_DEPTO;VIV_MEDIAGUA;AREAS_VERDES;ESTAB_DEPORTIVOS;ESTAB_CARABINEROS;CANTIDAD_PARADEROS;TOTAL_ESTAB_SALUD;VIV_CONVENTILLO;UNIVERSIDADES;TOTAL_EST_EDUC;SECTOR_RM;AREA_VERDE_PERSONA;ESTAB_SALUD_PERSONA;DEPORTE_PERSONA;PERSONAS_VP;Min_Dist_Metro;Mean_Dist_Metro;HH_D_A;HH_D_UTP;HH_D_IG;HH_D_OR;HH_D_TOT;PROM_MATE;cluster
25055;4;COLEGIO INSTITUCION TERESIANA;13;METROPOLITANA DE SANTIAGO;13114;LAS CONDES;4;3;5;1;286;321;25055-4;97;2921;0;0;0;0;0;0;110;3404;98,89222975;671;688;1359;2;0;26;0;0;MAS DE $100.000;MAS DE $100.000;-33,424185;-70,55494;100;15660;6365;2030;4333;0;11328,86703;6;0;17;0;0;0;8;Zona Oriente;0,723427014;0;0,000383142;2,460329929;1797,10433;10722,39177;30,11340206;;;;30,94545455;321;Grupo 1
25059;7;CENTRO EDUCACIONAL LARUN RAYUN;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;1;241;245;25059-7;33;1264;2;75;1;44;0;0;39;1485;91,8670286;509;462;971;487;487;356;356;843;GRATUITO;GRATUITO;-33,57507934;-70,55670692;100;5548;1667;1664;0;1;11789,08833;2;0;7;0;0;0;2;Zona Sur;2,124925799;0;0,00036049;3,328134373;2332,018471;15200,34309;38,3030303;37,5;44;;38,07692308;245;Grupo 3
25061;9;COLEGIO POLIVALENTE RAULÍ;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;1;1;238;213;25061-9;25;748;0;0;1;44;0;0;32;1056;96,32611389;257;255;512;353;353;114;114;467;GRATUITO;GRATUITO;-33,61452163;-70,5930196;100;6469;1768;1694;14;40;10345,43406;7;0;16;0;13;0;3;Zona Sur;1,599232349;0;0,001082084;3,658936652;1709,416312;17640,13922;29,92;;44;;33;213;Grupo 2
25065;1;COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN;13;METROPOLITANA DE SANTIAGO;13122;PENALOLEN;4;3;5;1;270;308;25065-1;173;7062;0;0;0;0;0;0;178;7277;96,64483111;1518;1408;2926;47;0;113;0;0;MAS DE $100.000;MAS DE $100.000;-33,491563;-70,57566;82,6185;8479;2560;2007;549;1;30046,33777;8;0;12;2;0;0;5;Otra;3,543618089;0,000235877;0,000943507;3,312109375;549,5681123;9071,37024;40,82080925;;;;40,88202247;308;Grupo 1
25070;8;COLEGIO NAVARRA;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;1;257;262;25070-8;31;992;1;44;0;0;0;0;38;1293;86,86413022;404;402;806;340;340;319;0;340;$1.000 A $10.000;$25.001 A $50.000;-33,58368843;-70,55397529;93,7134;18009;5440;5428;1;4;59345,81814;9;0;24;2;1;0;6;Zona Sur;3,295342225;0,000111056;0,00049975;3,310477941;2417,795863;16054,67748;32;44;;;34,02631579;262;Grupo 2
25071;6;LICEO JOSE ABELARDO NUNEZ Nº5;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;241;224;25071-6;39;1421;0;0;0;0;1;40;56;2142;87,22103005;463;409;872;386;386;302;302;688;GRATUITO;GRATUITO;-33,56080415;-70,54525525;90,9727;12268;3768;3495;272;0;103730,3222;1;0;7;0;1;0;6;Zona Sur;8,455357203;0;8,15E-05;3,255838641;3621,054425;14704,10065;36,43589744;;;40;38,25;224;Grupo 2
25082;1;COLEGIO BICENTENARIO APRENDER;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;3;2;1;1;243;273;25082-1;42;1665;1;44;0;0;3;132;52;2101;89,96402878;423;457;880;686;686;165;165;851;GRATUITO;GRATUITO;-33,5570849;-70,61783664;100;25088;7230;5608;1582;26;45540,36489;12;0;27;2;5;0;8;Zona Sur;1,815225004;7,97E-05;0,000478316;3,469986169;1802,587416;11709,8126;39,64285714;44;;44;40,40384615;273;Grupo 3
25084;8;ESCUELA RUDOLF DECK WERTH;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;240;247;25084-8;23;843;0;0;1;42;0;0;28;1049;86,38563622;238;222;460;217;217;155;155;372;GRATUITO;GRATUITO;-33,60756585;-70,56217946;100;2198;594;499;94;0;3122,250683;2;0;9;0;1;0;2;Zona Sur;1,420496216;0;0,000909918;3,7003367;1263,473507;17853,27918;36,65217391;;42;;37,46428571;247;Grupo 2
25085;6;CENTRO EDUCACIONAL RENCA;13;METROPOLITANA DE SANTIAGO;13128;RENCA;3;2;1;1;176;204;25085-6;11;340;0;0;0;0;0;0;12;384;91,37293956;79;20;99;79;0;17;0;0;GRATUITO;GRATUITO;-33,40206808;-70,72863372;100;2261;680;644;4;21;4677,778146;2;0;5;0;11;0;2;Zona Poniente;2,068897898;0;0,000884564;3,325;4035,38638;11883,96143;30,90909091;;;;32;204;Grupo 2
25091;0;ESC. BASICA BOSTON COLLEGE MAIPU;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;3;2;3;1;229;249;25091-0;104;3785;0;0;3;132;2;88;121;4431;20,06027936;1234;1232;2466;880;880;1007;0;880;GRATUITO;$25.001 A $50.000;-33,46718282;-70,75342606;100;17277;4918;3853;1052;2;45152,98085;9;0;15;0;2;0;3;Zona Poniente;2,613473453;0;0,000520924;3,51301342;1564,283996;11856,57459;36,39423077;;44;44;36,61983471;249;Grupo 3
25094;5;COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;219;228;25094-5;28;949;1;44;0;0;0;0;32;1103;91,5962021;303;222;525;248;230;165;147;377;GRATUITO;GRATUITO;-33,61024702;-70,5481025;59,7809;1080;382;160;211;10;23919,37574;2;0;7;1;1;0;1;Zona Sur;22,14757013;0,000925926;0,001851852;2,827225131;2552,842536;18695,97505;33,89285714;44;;;34,46875;228;Grupo 2
25095;3;COLEGIO PARTICULAR LAS ACACIAS DE MELIPILLA;13;METROPOLITANA DE SANTIAGO;13501;MELIPILLA;3;2;2;1;208;209;25095-3;6;122;0;0;0;0;1;30;8;196;83,83116883;54;32;86;49;49;22;22;71;GRATUITO;GRATUITO;-33,70635868;-71,21936792;28,6822;633;185;181;0;3;721,1723205;1;0;0;0;1;0;2;Otra;1,139292765;0;0,001579779;3,421621622;49540,9749;60222,27642;20,33333333;;;30;24,5;209;Grupo 2
25101;1;COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA;13;METROPOLITANA DE SANTIAGO;13113;LA REINA;3;2;3;1;247;258;25101-1;57;2241;14;582;1;44;0;0;80;3213;69,95808138;714;693;1407;557;557;537;0;557;$1.000 A $10.000;$50.001 A $100.000;-33,45951912;-70,53472447;100;19117;5293;4796;347;30;58075,06464;10;0;50;3;89;0;11;Zona Oriente;3,037875432;0,000156928;0,000523095;3,61175137;2194,330798;11469,41815;39,31578947;41,57142857;44;;40,1625;258;Grupo 3
25107;0;COLEGIO MAIMONIDES SCHOOL;13;METROPOLITANA DE SANTIAGO;13115;LO BARNECHEA;4;3;5;1;301;387;25107-0;45;1751;5;193;1;41;0;0;62;2384;97,06043999;171;125;296;2;0;0;0;0;MAS DE $100.000;MAS DE $100.000;-33,362086;-70,48499;94,8516;15236;4695;2315;2210;141;130534,1811;15;0;29;1;21;0;11;Zona Oriente;8,567483666;6,56E-05;0,00098451;3,24515442;7509,30966;19201,4927;38,91111111;38,6;41;;38,4516129;338,875;Grupo 1
25114;3;ESC. BASICA PART.IBEROAMERICANO;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;3;2;2;1;241;248;25114-3;53;2146;6;250;2;88;0;0;67;2748;97,92312558;656;667;1323;842;790;290;278;1068;GRATUITO;GRATUITO;-33,58304726;-70,62742742;100;3180;768;735;2;15;62399,32829;2;1;13;2;12;0;0;Zona Sur;19,62243028;0,000628931;0,000628931;4,140625;4292,435055;14066,82229;40,49056604;41,66666667;44;;41,01492537;248;Grupo 3
25121;6;COLEGIO SAN ANTONIO DE COLINA;13;METROPOLITANA DE SANTIAGO;13301;COLINA;3;2;2;1;241;250;25121-6;64;2382;2;88;2;88;0;0;73;2774;87,89313516;901;958;1859;1155;1155;568;568;1723;GRATUITO;GRATUITO;-33,18816002;-70,66070278;99,3927;23206;6871;6807;6;33;129557,9263;9;0;0;1;18;0;8;Zona Norte;5,582949509;4,31E-05;0,000387831;3,377383205;19925,0281;31109,86317;37,21875;44;44;;38;250;Grupo 3
25127;5;COLEGIO LEONARDO DA VINCI;13;METROPOLITANA DE SANTIAGO;13601;TALAGANTE;4;3;5;1;298;295;25127-5;29;878;0;0;0;0;0;0;31;966;98,02250656;259;307;566;31;0;54;0;0;MAS DE $100.000;MAS DE $100.000;-33,66089;-70,92472;100;683;228;221;0;1;0;3;0;0;2;1;0;6;Otra;0;0,002928258;0,004392387;2,995614035;24651,68732;34631,84057;30,27586207;;;;31,16129032;295;Grupo 1
25130;5;COLEGIO LOS CEIBOS;13;METROPOLITANA DE SANTIAGO;13601;TALAGANTE;4;3;5;1;261;268;25130-5;17;562;0;0;0;0;0;0;20;670;99,21022728;161;159;320;16;0;18;0;0;MAS DE $100.000;MAS DE $100.000;-33,664337;-70,92688;100;1454;504;492;2;0;5238,165708;7;0;0;1;5;0;7;Otra;3,602589896;0,000687758;0,004814305;2,884920635;24975,75078;35023,51419;33,05882353;;;;33,5;268;Grupo 2
25132;1;ESCUELA PART. MASTER SCHOOL DE LAMPA;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;3;2;2;1;229;218;25132-1;33;1299;3;132;1;44;0;0;42;1695;85,95435391;352;362;714;456;456;188;188;644;GRATUITO;GRATUITO;-33,23564788;-70,81049832;87,6724;3490;1017;969;0;28;0;5;0;0;0;17;0;5;Zona Centro;0;0;0,001432665;3,43166175;16352,6525;30216,33506;39,36363636;44;44;;40,35714286;218;Grupo 2
25136;4;COMPLEJO EDUCACIONAL SAN ALFONSO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;1;1;230;234;25136-4;21;799;0;0;0;0;0;0;23;887;85;155;179;334;251;251;58;58;309;GRATUITO;GRATUITO;-33,6162195;-70,6089533;100;7776;2390;816;1562;5;21752,36995;8;0;11;0;4;0;6;Zona Sur;2,797372679;0;0,001028807;3,253556485;3181,026147;17563,68923;38,04761905;;;;38,56521739;234;Grupo 2
25138;0;COLEGIO ALBERT EINSTEIN;13;METROPOLITANA DE SANTIAGO;13127;RECOLETA;3;2;3;1;270;296;25138-0;20;748;2;88;0;0;0;0;23;880;91,44134025;212;182;394;131;131;136;0;131;GRATUITO;$50.001 A $100.000;-33,40193341;-70,65727563;100;2408;1020;602;388;0;2110,156864;6;0;8;0;25;0;4;Zona Norte;0,87631099;0;0,002491694;2,360784314;581,0380177;8907,506742;37,4;44;;;38,26086957;296;Grupo 1
25142;9;COLEGIO ANDINO ANTILLANCA;13;METROPOLITANA DE SANTIAGO;13114;LAS CONDES;4;3;5;1;254;291;25142-9;24;747;0;0;0;0;1;38;27;861;95,29933863;107;101;208;3;0;12;0;0;MAS DE $100.000;MAS DE $100.000;-33,425582;-70,57013;100;5264;2016;1038;973;0;32155,90898;0;0;6;0;1;0;2;Zona Oriente;6,108645322;0;0;2,611111111;1416,382273;9670,067431;31,125;;;38;31,88888889;291;Grupo 1
25143;7;COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA;13;METROPOLITANA DE SANTIAGO;13107;HUECHURABA;4;3;5;1;267;338;25143-7;92;3047;3;104;0;0;0;0;100;3324;96,99024773;791;755;1546;9;0;7;0;0;MAS DE $100.000;MAS DE $100.000;-33,350334;-70,68344;91,9883;8153;2526;2159;366;0;61563,46549;5;0;7;1;0;0;2;Zona Norte;7,55101993;0,000122654;0,000613271;3,227632621;1829,257783;14033,75128;33,11956522;34,66666667;;;33,24;338;Grupo 1
25153;4;COLEGIO PARTICULAR NUEVA ERA SIGLO XXI;13;METROPOLITANA DE SANTIAGO;13110;LA FLORIDA;3;2;4;1;234;264;25153-4;70;2807;0;0;1;44;1;44;76;3057;91,34280884;751;687;1438;322;0;480;0;0;$1.000 A $10.000;$50.001 A $100.000;-33,54940205;-70,56727545;100;5757;1831;1824;0;0;15868,66354;0;0;3;0;0;0;2;Zona Sur;2,75641194;0;0;3,144183506;1740,651057;12680,42207;40,1;;44;44;40,22368421;264;Grupo 3
25160;7;COLEGIO VICTORIANO;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;3;2;3;1;253;234;25160-7;24;767;0;0;1;40;0;0;27;887;84,98125;232;207;439;221;221;114;0;221;GRATUITO;$50.001 A $100.000;-33,51186317;-70,77128374;100;7455;2341;2277;14;12;47918,29445;16;0;20;0;24;0;15;Zona Poniente;6,427671958;0;0,002146211;3,184536523;3004,552424;14442,96497;31,95833333;;40;;32,85185185;234;Grupo 2
25166;6;COLEGIO PART. LOS OLMOS DE PTE. ALTO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;233;228;25166-6;53;1955;0;0;1;44;0;0;61;2301;4,065914795;537;393;930;404;384;312;294;678;GRATUITO;GRATUITO;-33,60139619;-70,5857544;99,3662;4911;1409;1399;0;5;16662,28148;10;0;13;0;1;0;8;Zona Sur;3,392849009;0;0,002036245;3,485450674;811,6722101;16480,47298;36,88679245;;44;;37,72131148;228;Grupo 2
25171;2;CENTRO EDUC. PRINCIPADO DE ASTURIAS;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;2;1;238;236;25171-2;22;753;0;0;0;0;0;0;26;929;84,80502454;227;190;417;211;211;139;139;350;GRATUITO;GRATUITO;-33,58224099;-70,58166552;100;9548;2816;2746;26;16;62253,15316;13;0;20;1;14;0;10;Zona Sur;6,52002023;0,000104734;0,001361542;3,390625;617,3828856;14776,82967;34,22727273;;;;35,73076923;236;Grupo 2
25172;0;COLEGIO PUMAHUE;13;METROPOLITANA DE SANTIAGO;13122;PENALOLEN;4;3;5;1;296;335;25172-0;96;3464;0;0;0;0;0;0;101;3684;99,79940712;956;949;1905;16;0;37;0;0;MAS DE $100.000;MAS DE $100.000;-33,497877;-70,54718;81,5031;8765;2375;2339;0;9;15911,51515;7;0;10;0;19;0;1;Otra;1,815346851;0;0,000798631;3,690526316;3214,697203;11138,18726;36,08333333;;;;36,47524752;335;Grupo 1
25175;5;COLEGIO SAN NICOLAS DE MAIPU;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;4;3;5;1;251;262;25175-5;31;925;0;0;0;0;1;30;36;1096;96,60108696;322;261;583;32;0;79;0;0;MAS DE $100.000;MAS DE $100.000;-33,505446;-70,75626;97,6471;4731;1657;1432;216;4;107527,3781;8;1;23;3;2;0;11;Zona Poniente;22,72825579;0,000634115;0,001690974;2,855159928;1770,611192;13047,72142;29,83870968;;;30;30,44444444;262;Grupo 1
25180;1;COLEGIO RAYEN MAHUIDA;13;METROPOLITANA DE SANTIAGO;13301;COLINA;4;3;5;1;249;243;25180-1;40;1475;0;0;0;0;1;40;43;1595;95,72280573;129;130;259;3;0;9;0;0;MAS DE $100.000;MAS DE $100.000;-33,265436;-70,72248;75,7055;8130;2332;2270;0;36;0;8;0;0;1;17;0;8;Zona Norte;0;0,000123001;0,00098401;3,486277873;11153,49602;23775,49646;36,875;;;40;37,09302326;243;Grupo 2
25182;8;LICEO ALCALDE JORGE INDO;13;METROPOLITANA DE SANTIAGO;13125;QUILICURA;2;1;2;1;219;208;25182-8;12;509;0;0;1;44;1;44;22;913;85;94;82;176;86;86;37;37;123;GRATUITO;GRATUITO;-33,36518478;-70,70551471;100;1202;362;358;0;3;881,3940325;4;0;15;1;1;0;1;Zona Norte;0,733272906;0,000831947;0,003327787;3,320441989;22,31183044;13328,95791;42,41666667;;44;44;41,5;208;Grupo 2
25185;2;COLEGIO PARTICULAR OZANAM;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;3;2;3;1;254;264;25185-2;43;1656;0;0;1;44;1;40;53;2084;85;503;513;1016;455;455;359;359;814;GRATUITO;GRATUITO;-33,42900853;-70,6761622;100;5009;2063;597;1403;1;3219,883874;0;0;2;0;59;0;0;Zona Centro;0,642819699;0;0;2,42801745;1280,818052;7725,968327;38,51162791;;44;40;39,32075472;264;Grupo 3
25196;8;PIERRE TEILHARD DE CHARDIN;13;METROPOLITANA DE SANTIAGO;13110;LA FLORIDA;3;2;3;1;253;262;25196-8;28;992;0;0;0;0;1;44;35;1236;90,73892293;284;274;558;197;197;171;0;197;$1.000 A $10.000;$50.001 A $100.000;-33,53114231;-70,58462574;100;10067;3330;2995;300;18;10545,84358;5;0;21;0;12;0;3;Zona Sur;1,047565668;0;0,000496672;3,023123123;773,563878;10583,74262;35,42857143;;;44;35,31428571;262;Grupo 2
25197;6;COL.PARTICULAR SAN VALENTIN DE MAIPU;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;3;2;4;1;246;256;25197-6;23;769;0;0;0;0;0;0;25;857;93,98799608;136;151;287;49;0;131;0;0;$1.000 A $10.000;$50.001 A $100.000;-33,50822202;-70,7421403;100;3957;1269;1249;3;6;17487,30591;4;0;7;1;6;0;1;Zona Poniente;4,419334321;0,000252717;0,001010867;3,11820331;2263,738324;12177,28702;33,43478261;;;;34,28;256;Grupo 2
25198;4;COLEGIO SANTA MARIA DE MAIPU;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;3;2;4;1;262;296;25198-4;59;2272;9;396;2;88;2;88;75;2967;85;969;1099;2068;432;0;724;0;0;GRATUITO;$50.001 A $100.000;-33,48429489;-70,74619278;100;46525;14100;13936;136;3;120142,2259;26;0;71;1;7;0;13;Zona Poniente;2,582315441;2,15E-05;0,000558839;3,29964539;264,1173152;11565,70528;38,50847458;44;44;44;39,56;296;Grupo 3
25202;6;COLEGIO  PUMAHUE HUECHURABA;13;METROPOLITANA DE SANTIAGO;13107;HUECHURABA;4;3;5;1;294;353;25202-6;96;3724;0;0;0;0;0;0;101;3944;99,48134784;964;1063;2027;19;0;41;0;0;MAS DE $100.000;MAS DE $100.000;-33,357367;-70,66317;67,2655;3766;1011;1011;0;0;17070,11481;5;0;3;1;0;0;3;Zona Norte;4,532691134;0,000265534;0,001327669;3,725024728;2750,289054;12987,32791;38,79166667;;;;39,04950495;338,875;Grupo 1
25215;8;COLEGIO POLIV. GERONIMO DE ALDERETE;13;METROPOLITANA DE SANTIAGO;13124;PUDAHUEL;3;2;2;1;250;264;25215-8;67;2615;3;104;0;0;0;0;83;3177;85;1057;1037;2094;949;0;822;0;0;GRATUITO;$25.001 A $50.000;-33,45847876;-70,75965157;100;17277;4918;3853;1052;2;45152,98085;9;0;15;0;2;0;3;Zona Poniente;2,613473453;0;0,000520924;3,51301342;2055,704523;12342,27954;39,02985075;34,66666667;;;38,27710843;264;Grupo 3
25218;2;EXTREMADURA DE PUENTE ALTO;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;259;261;25218-2;35;1316;3;123;0;0;1;32;46;1754;95;559;541;1100;319;0;436;0;0;GRATUITO;$50.001 A $100.000;-33,58709107;-70,55654465;93,7134;18009;5440;5428;1;4;59345,81814;9;0;24;2;1;0;6;Zona Sur;3,295342225;0,000111056;0,00049975;3,310477941;2110,162687;16225,53079;37,6;41;;32;38,13043478;261;Grupo 3
25220;4;COLEGIO ALMA MATER;13;METROPOLITANA DE SANTIAGO;13111;LA GRANJA;3;2;1;1;228;237;25220-4;50;1882;0;0;0;0;1;44;56;2128;47,40518838;459;507;966;740;740;161;161;901;GRATUITO;GRATUITO;-33,55679441;-70,61990952;100;16707;4878;4850;6;9;40453,98212;8;1;27;0;4;0;10;Zona Sur;2,421379189;0;0,000478841;3,42496925;1804,44384;11659,6292;37,64;;;44;38;237;Grupo 2
25223;9;COLEGIO MONTE DE ASIS;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;4;1;265;294;25223-9;44;1774;1;44;1;44;0;0;50;2038;93,71969964;527;629;1156;128;0;295;0;0;GRATUITO;MAS DE $100.000;-33,58499799;-70,56357764;100;6190;1864;1861;1;0;8550,67927;2;0;8;0;0;0;4;Zona Sur;1,381369834;0;0,000323102;3,320815451;1523,165843;15724,39381;40,31818182;44;44;;40,76;294;Grupo 1
25224;7;COLEGIO BERTAIT COLLEGE;13;METROPOLITANA DE SANTIAGO;13115;LO BARNECHEA;4;3;5;1;215;209;25224-7;18;740;0;0;0;0;0;0;19;784;99,43684211;183;144;327;50;0;62;0;0;MAS DE $100.000;MAS DE $100.000;-33,366617;-70,51716;100;8699;3428;1555;1822;21;52298,6733;2;0;21;2;21;0;4;Zona Oriente;6,012032797;0,000229911;0,000229911;2,537631272;5234,238486;16706,92246;41,11111111;;;;41,26315789;209;Grupo 2
25238;7;COLEGIO CENTRO EDUCACIONAL ALTAIR;13;METROPOLITANA DE SANTIAGO;13604;PADRE HURTADO;3;2;3;1;258;260;25238-7;42;1515;2;88;1;44;1;44;48;1779;65,314169;455;519;974;277;0;350;0;0;$1.000 A $10.000;$25.001 A $50.000;-33,56229208;-70,79081618;83,762;5334;1656;1554;0;68;5574,93609;7;1;0;2;19;0;12;Otra;1,045169871;0,000374953;0,001312336;3,221014493;8811,626045;18593,62757;36,07142857;44;44;44;37,0625;260;Grupo 2
25241;7;COLEGIO SAINT JAMES SCHOOL;13;METROPOLITANA DE SANTIAGO;13402;BUIN;4;3;5;1;268;290;25241-7;21;740;0;0;0;0;0;0;25;916;95,29925914;220;230;450;29;0;51;0;0;MAS DE $100.000;MAS DE $100.000;-33,733354;-70,75487;70,8333;789;238;231;0;6;0;0;0;0;0;0;0;0;Otra;0;0;0;3,31512605;18298,37361;32003,67258;35,23809524;;;;36,64;290;Grupo 1
25249;2;COLEGIO PARTICULAR TANTAUCO  EL BOSQUE;13;METROPOLITANA DE SANTIAGO;13105;EL BOSQUE;4;3;5;1;254;285;25249-2;38;1470;0;0;2;88;0;0;44;1734;91,99537502;337;332;669;76;0;168;0;0;$1.000 A $10.000;$50.001 A $100.000;-33,55670677;-70,67139911;100;1768;571;510;48;3;1320,123851;2;0;5;0;8;0;2;Zona Sur;0,746676386;0;0,001131222;3,096322242;380,3865846;11976,46149;38,68421053;;44;;39,40909091;285;Grupo 1
25250;6;COLEGIO POLIV. ALMENDRAL DE LA PINTANA;13;METROPOLITANA DE SANTIAGO;13112;LA PINTANA;3;2;2;1;265;283;25250-6;62;2349;1;19;0;0;0;0;72;2713;99,39895537;0;972;972;589;589;325;325;914;GRATUITO;GRATUITO;-33,5958222;-70,62030254;100;12896;3411;3042;315;26;29823,38755;6;0;12;1;14;0;4;Zona Sur;2,312607595;7,75E-05;0,000465261;3,780709469;3884,203587;15372,04296;37,88709677;19;;;37,68055556;283;Grupo 3
25256;5;ESCUELA BASICA THE FOREST COLLEGE;13;METROPOLITANA DE SANTIAGO;13105;EL BOSQUE;3;2;3;1;242;265;25256-5;52;1905;2;80;0;0;0;0;62;2290;85,13819876;615;659;1274;553;0;440;0;0;GRATUITO;$25.001 A $50.000;-33,55427652;-70,67197845;100;3682;1128;764;340;3;1007,959885;10;0;12;2;12;0;12;Zona Sur;0,273753364;0,000543183;0,002715915;3,264184397;653,0666178;11787,95211;36,63461538;40;;;36,93548387;265;Grupo 3
25258;1;COLEGIO POLIV. SANTA CECILIA DE MAIPU;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;3;2;2;1;212;212;25258-1;11;251;1;34;0;0;0;0;13;329;85,75818182;41;104;145;85;85;33;33;118;GRATUITO;GRATUITO;-33,52168114;-70,77094562;100;14939;4515;4323;162;12;143067,6749;9;0;30;0;4;0;8;Zona Poniente;9,576790607;0;0,00060245;3,308748616;3933,468173;14866,11457;22,81818182;34;;;25,30769231;212;Grupo 2
25265;4;COLEGIO ANTIL MAWIDA;13;METROPOLITANA DE SANTIAGO;13109;LA CISTERNA;3;2;3;1;265;254;25265-4;35;1430;3;132;1;44;0;0;44;1826;57,82469418;410;398;808;341;341;251;0;341;GRATUITO;$50.001 A $100.000;-33,54421013;-70,66817293;100;2284;856;595;233;0;0;5;1;9;0;16;0;8;Zona Sur;0;0;0,002189142;2,668224299;303,9614382;10860,65742;40,85714286;44;44;;41,5;254;Grupo 2
25269;7;COLEGIO NUEVO DIEGO DE ALMAGRO;13;METROPOLITANA DE SANTIAGO;13101;SANTIAGO;3;2;4;1;246;278;25269-7;20;626;2;74;0;0;0;0;31;1072;91,90133635;251;218;469;83;83;157;0;83;$1.000 A $10.000;$25.001 A $50.000;-33,43861917;-70,67364004;100;5781;2431;713;1374;4;9952,096762;3;0;6;2;333;0;6;Zona Centro;1,721518208;0,000345961;0,000518941;2,378033731;493,35905;7239,421838;31,3;37;;;34,58064516;278;Grupo 2
25278;6;COLEGIO CAMPANARIO;13;METROPOLITANA DE SANTIAGO;13402;BUIN;4;3;5;1;289;347;25278-6;48;1715;10;415;2;88;0;0;65;2438;93,24604016;330;349;679;1;0;5;0;0;MAS DE $100.000;MAS DE $100.000;-33,76028;-70,73548;70,8333;789;238;231;0;6;0;0;0;0;0;0;0;0;Otra;0;0;0;3,31512605;20525,40914;34279,19205;35,72916667;41,5;44;;37,50769231;338,875;Grupo 1
25282;4;COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ;13;METROPOLITANA DE SANTIAGO;13201;PUENTE ALTO;3;2;3;1;260;267;25282-4;107;4327;4;176;0;0;0;0;118;4811;87,59267051;830;831;1661;648;648;658;658;1306;GRATUITO;GRATUITO;-33,61016534;-70,55280896;100;10048;2940;2643;292;2;35659,36487;3;0;14;2;1;0;1;Zona Sur;3,548901758;0,000199045;0,000298567;3,417687075;2116,469377;18483,8282;40,43925234;44;;;40,77118644;267;Grupo 3
25300;6;ESC.BAS.NUEVOS CASTANOS DE MAIPU;13;METROPOLITANA DE SANTIAGO;13119;MAIPU;3;2;3;1;207;212;25300-6;17;539;0;0;1;44;0;0;23;779;75,27710504;131;56;187;98;98;55;55;153;GRATUITO;GRATUITO;-33,50873779;-70,76725097;100;7170;1975;1607;244;72;34158,91765;11;0;14;4;34;0;13;Zona Poniente;4,764144721;0,00055788;0,00153417;3,630379747;2506,433802;14005,388;31,70588235;;44;;33,86956522;212;Grupo 2
25303;0;CENTRO EDUCACIONAL LAURA VICUNA;13;METROPOLITANA DE SANTIAGO;13128;RENCA;3;2;1;1;236;226;25303-0;20;530;4;93;1;44;1;32;29;789;68,08764646;253;251;504;315;315;82;82;397;GRATUITO;GRATUITO;-33,40306366;-70,71002213;100;3452;1084;695;352;19;12912,88836;9;1;13;3;6;0;14;Zona Poniente;3,740697672;0,000869061;0,002607184;3,184501845;3471,368647;10746,67942;26,5;23,25;44;32;27,20689655;226;Grupo 2
